clean_text,label,synthetic
دستگاه به جای اینکه نقاط خطر رو نشون بده، خیلی از جاها رو بی‌دلیل خطرناک اعلام می‌کنه.,Negative,1
انتظار داشتم با این قیمت بهتر عمل کنه، ولی واقعاً داره وقت و انرژی‌مو هدر می‌ده.,Negative,1
1. من وقتی خواستم نصب کنم، کلی دچار مشکل شدم و هیچ راهی پیدا نکردم.,Negative,1
2. اصلا انتظار نداشتم نصبش اینقدر پیچیده باشه، خیلی سردرگم شدم.,Negative,1
3. به نظر من توضیحات کافی نبود و من مجبور شدم چند بار دوباره راهنمایی بگردم.,Negative,1
1. سلام، من هم این ساندبار رو خریدم ولی خیلی از صداش راضی نیستم، انتظار بیشتری داشتم.,Negative,1
2. این ساندبار به دور از ویژگی‌های خوبش، نصبش خیلی سخت بود و اطلاعات دقیقی به ما ندادند.,Negative,1
3. من هم مثل شما این رنگ مشکی رو انتخاب کردم ولی بعد از چند ماه متوجه شدم کیفیتش اصلاً به نظرم خوب نیست.,Negative,1
1. من که ازش خیلی راضی نیستم، یه مدت بعدش مکش کم شد و کارایی قبلی رو نداشت.,Negative,1
2. با اینکه سبک بود، اما به مرور زمان صدای بلندی پیدا کرد و دردسر شد.,Negative,1
3. بعد از چند ماه استفاده، سطلش به راحتی باز نمی‌شد و مشکل ساز شد.,Negative,1
طراحی زیباست ولی عملکردش همیشه خوب نیست.,Negative,1
ظاهرش خوبه ولی کارایی‌اش اصلاً راضی‌کننده نیست.,Negative,1
کیفیت کارکردش پایینه و اصلاً انتظارم رو برآورده نکرد.,Negative,1
من این لپ تاپ رو همون موقع خریدم، ولی به قدری کند شده که نمی‌تونم هیچ برنامه‌ای رو باز کنم.,Negative,1
خیلی از نرم‌افزارها رو باز نمی‌کنه و اصلاً انتظار نداشتم اینطور بشه.,Negative,1
بعد از چند ماه استفاده، بافت صفحه‌اش شروع به خراب شدن کرد و واقعاً ناامیدم کرد.,Negative,1
کیبوردش خوبه، ولی منصفانه بگم که سرعت بوتش به شدت ناامیدکننده‌ست.,Negative,1
صفحه نمایش خوبه، ولی من با باگ‌های مکررش مواجه شدم که واقعا اذیت‌کننده بود.,Negative,1
وزن کمش خوبه، اما باتری بیشتر از 4 ساعت دوام نمیاره و این خیلی ناراحت‌کننده‌ست.,Negative,1
1. بلندگو رو خریدم، ولی بیسش خیلی ضعیف بود و اصلاً راضی نیستم.,Negative,1
2. انتظار داشتم صدای بهتری داشته باشه، اما فقط لرزش داشت.,Negative,1
3. کیفیت ساخت خوبه، ولی بیس‌اش به هیچ عنوان مناسب نبود.,Negative,1
1. من یکی از مدل‌های 2016 رو گرفتم و واقعاً پشیمون شدم، کیفیتش به درد نمی‌خوره.,Negative,1
2. مدل 2017 که خریدم با گذشت زمان افت کیفیت وحشتناکی داشت.,Negative,1
3. انتظار داشتم مدل 2016 بهتر باشه، ولی سرعتش خیلی پایین بود.,Negative,1
1. من یک بار خریدم ولی بعد از چند ماه خراب شد و واقعا ناامید شدم.,Negative,1
2. به هیچ وجه سراغش نرید، کارایی که من انتظار داشتم رو نداشت.,Negative,1
3. فکر می‌کردم خوبه، ولی بعد از چند روز دیگه کار نکرد و پشیمون شدم.,Negative,1
1. من تجربه خوبی نداشتم، لباسام بعد از استفاده خیس شدن.,Negative,1
2. متاسفانه فکر می‌کردم کیفیتش خوبه، اما آب زود به لباس‌ها رسید.,Negative,1
3. انتظار بیشتری داشتم، لباس‌ها رو خراب کرد توی بارون.,Negative,1
۱. من که خیلی ناامید شدم، تبلت خریداری شده‌ام مدام هنگ می‌کرد و اصلاً کارایی نداشت.,Negative,1
۲. نمی‌دونم چرا ولی دکمه‌های تبلت به درد نمی‌خورد و مجبور شدم برگردونم.,Negative,1
۳. واقعا از خریدش پشیمونم، شارژش هم هر بار کمتر از چیزی که گفته بودن موند.,Negative,1
1. بازی خوبه ولی صفحه نمایش واقعا کیفیتش پایینه و اصلا راضی‌کننده نیست.,Negative,1
2. اجرای بازی رو دوست داشتم، ولی داغ کردنش خیلی اذیت‌کننده بود.,Negative,1
3. آینه‌اش خوبه اما کیفیت تصویر اصلاً اونطور که انتظار داشتم نبود.,Negative,1
1. منم این گریل رو خریدم، ولی واقعا دماش خیلی غیرقابل پیش‌بینی بود و بعضی غذاها رو خوب نمی‌پخت.,Negative,1
2. برای من هم اوپتی گریل مثل یک عذاب بود، هر بار غذا رو می‌سوزوند و باید کلاً روش رو عوض می‌کردم.,Negative,1
3. دوستم اینو گرفته بود و می‌گفت به هیچ وجه مثل اون چیزی نیست که تبلی,Negative,1
کیفیتش اصلاً مثل انتظارم نبود.,Negative,1
قیمت خوبه ولی کیفیتش پایین‌تر از حد توقعه.,Negative,1
واقعا از کیفیتش ناامید شدم، ارزشش رو نداشت.,Negative,1
1. پایه دستگاه ثابت نیست و خیلی صدا می‌ده.,Negative,1
2. افتادگی پایه اذیت‌کننده است و کار کردن باهاش سخت شده.,Negative,1
3. صدای دستگاه به خاطر مشکل پایه خیلی حواس‌پرکنه.,Negative,1
1. باتری این لپ‌تاپ واقعا ضعیفه، برای کارهای ساده هم زود تموم میشه.,Negative,1
2. انتظار داشتم باتری بیشتر از یک ساعت دوام بیاره، ولی اصلاً اینطور نبود.,Negative,1
3. سرعتش بعد از نصب ویندوز بهتر شد ولی قبلش خیلی آزاردهنده بود.,Negative,1
1. من فکر می‌کردم اندازه‌اش بهتر از این باشه، ولی برای اتاق‌های بزرگ واقعاً کافیه.,Negative,1
2. انتظار بیشتری داشتم، به نظرم برای فضاهای کوچیک‌تر مناسب نیست.,Negative,1
3. اندازه‌اش برای اتاق من خیلی کوچک بود و جوابگو نبود.,Negative,1
1. منم اول فکر می‌کردم ساپورت نمی‌کنه، ولی بعد متوجه شدم که هنوز بعضی چیزا رو نشون می‌ده.,Negative,1
2. من هم چند بار امتحان کردم ولی بعضی مواقع عکس‌ها رو لود نمی‌کرد.,Negative,1
3. تجربه من هم خوب نبود، بعضی از ویژگی‌ها توی نسخه‌های قبلی بهتر بود.,Negative,1
1. من لپ تاپ رو یک ماهه دارم، ولی متاسفانه وقتی بازی‌های سنگین رو اجرا می‌کنم، هی لگ می‌زنه.,Negative,1
2. کیفیت ساختش اصلاً خوب نیست، بعد از یک هفته شروع کرد به صدا دادن.,Negative,1
3. سرعتش خوب نیست و بعضی وقتا خود به خود خاموش میشه، اصلاً راضی نیستم.,Negative,1
1. من هم اولش با ریزش آب مشکل داشتم ولی هیچ راه حلی پیدا نکردم.,Negative,1
2. دفترچه راهنما خیلی گیج‌کننده بود و من نتونستم مشکل رو حل کنم.,Negative,1
3. واقعاً انتظار داشتم کیفیت بهتری داشته باشه، به نظرم خیلی مناسب نیست.,Negative,1
پرینتر بعد از چند ماه استفاده خراب شد و هیچ کس جوابگو نبود.,Negative,1
کیفیت چاپش بعد از چند هفته افت کرد و کلا راضی نیستم.,Negative,1
صدای دستگاه خیلی زیاد بود و نمی‌تونستم ازش تو خونه استفاده کنم.,Negative,1
1. منم همین مشکل رو دارم، صدای عجیب و غریب ازش درمیاد و اصلاً درست فیکس نشده.,Negative,1
2. واقعاً این صداهای مزاحم کلافم کرده، حتی با دستگاه‌های دیگه هم امتحان کردم.,Negative,1
3. پنل پایینی هم اصلاً خوب کار نمی‌کنه، صدای اسکوییکی خیلی آزاردهنده‌ست.,Negative,1
1. منم 400 واتشو داشتم و بعد از چند ماه تویترش سوخت، واقعا ناراحت‌کننده بود.,Negative,1
2. دوستم 500 واتشو گرفت و بعد از چند بار استفاده، باندش سوخت و کلا ناامید شد.,Negative,1
3. امپ رو درست تنظیم نکردم و باند 400 وات منم خراب شد، اصلا انتظار اینو نداشتم.,Negative,1
1. من محصول رو یک ساله دارم و از همون ابتدا با مشکل صدای ضعیف مواجه شدم.,Negative,1
2. بعد از 6 ماه استفاده، باطریش به شدت افت کرده و دیگه مثل سابق شارژ نگه نمی‌داره.,Negative,1
3. کیفیتش بعد از چند ماه استفاده خیلی بد شد و حالا حس می‌کنم پولم رو دور ریختم.,Negative,1
1. پرینتر خوبیه، ولی وای فایش همیشه کار نمی‌کنه و حسابی اذیت می‌کنه.,Negative,1
2. خدمات پس از فروشش خیلی ضعیف بود و نتونستم مشکل رو حل کنم.,Negative,1
3. کیفیت چاپش یه بار خوب بود، یه بار دیگه افتضاح شد، اصلاً قابل اعتماد نیست.,Negative,1
1. من یک ماهه خریدمش، اما هرچند وقت یکبار قطع و وصلی داره که خیلی اذیتم کرده.,Negative,1
2. به نظرم کیفیت دوربینش اصلاً خوب نیست و خیلی افتضاح می‌اد.,Negative,1
3. رو گوشی من با اینکه تازه‌س، بازم کند شده و خیلی رو اعصابم رفته.,Negative,1
