clean_text,gpt_label
من بعد از چند ماه جستجو در این رنج قیمت به این نتیجه رسیدم که بهترین لپتابی که میشه گرفت همین مدل هست و خریدمش 3 ماه هست که دارم ازش استفاده میکنم و کاملا راضی هستم فقط یک مشکل داره که اونم مربوط به خود لپتاب نیست و اونم این هست که بعضی از بازی ها رو نمیشه با کارت گرافیک باز کرد و فقط با گرافیک خود لپتاب باز میشه که طبیعتا قدرت رو نداره و بازی لگ دار میشه خیلی تحقیق کردم ولی هنوز راه حل دقیقی برای حل این مشکل پیدا نکردم ظاهرا مشکل مربوط به هست که با خاموش کردنش مشکل حل میشه ولی خب از طرفی خاموش بودن این سرویس مشکلات دیگه ای به وجود میاره,Positive
بیاید منطقی نظر بدیم من تو این 2 سال هیچ وقت نشده که بگم این چرا این رو نداره اون رو نداره خداروشکر عالی بوده فقط برای دوستانی که میخوان سریع تر از اینی که میخوان باشه باید بگم برن هارد رو براش خریداری کنن بدرود,Positive
این لپتاپ رو پس از بررسی و چک کردن زیاد قابلیت های سخت افزاری از دیجی کالا خریدم ولی به محض اینکه به دستم رسید تو ذوقم خورد اول از همه کیفیت بد و کم ساخته که تو چشم میخوره به حدی که وقتی صفحه مونیتر روشنه و پشت مونیتور دست میکشی رو تصویر مونیتور موج می افته اونم بدون هیچ فشار یا قدرتی کاملا پلاستیکی و ضعیف طراحی ظاهری بد نیست ولی از نظر کیفیت ساخت و کارایی واقعا دلسرد و دلزده میشید انواع و اقسام ویندوزها رو روش نصب کردم از ویندوز 7 که به صورت دیفالت قابل نصب نبود و باید هارد رو پارتیشن بندی مجدد میکردم تا ویندوز 8 و ویندوز 10 در نگارش های مختلف 32 و 64 بیت ولی در هیچ کدوم به هیییچ عنوان به یک سوم سرعتی که باید میداشت نرسید با وجود نصب تمامی درایورها چه درایورهایی که همراه خود لپ تاپ بود چه به صورت اپدیت شده از سایت لنوو و نو بودن ویندوز با لپ تاپ قدیمیم دل مدل وسترو 1520 در زمان بالا اومدن ویندوز برابری میکرد هنگام رندر گرفتن در کارهای معماری هم که واقعا ضعیف ظاهر شد به هیچ عنوان سخت افزارش کارایی اسمی خودش رو نداره در یک کلام آشغال به تمام معنا به طور کلی از محصولات لنوو دلزده شدم و دیگه تحت هیچ شرایطی سمتش نمیرم الان هم دنبال یه لپ تاپ دیگه از یه مارک دیگه ام که جایگزین کنم,Negative
کیفیت مانیتور بسیار بد است رنگ ها اصلا خوب به چشم نمی آیند با اندکی جابجایی شما یا رنگ ها را رنگ پریده و روشن میبینید یا تیره و تار اگر به یک صفحه تک رنگ نگاه کنید بالا و پایین صفحه کاملا متفاوت به چشم میخورند صفحه نمایش براق هم ایراد دیگر آن است کیبورد خیلی کیفیت خوبی ندارد پلاستیک بین کلید ها با اندکی فشار فرو میرود و جابجا میشود لپتاب هنگامی که بسته است و سر بالا در کیف قرار دارد اندکی باز میشود اگر آنرا در حالت داخل کیف بگذارید هنگام حمل و نقل مجددا روشن میشود,Negative
بعد از دو سال می توانم به راحتی بگویم یکی از بهترین انتخاب هایم برای خرید لپ تاپ بوده و رم 16 گیگ آن به خوبی از پس نرم افزار های مهندسی بر آمده است و باتری آن بعد از دو سال تا 6 ساعت شارژ نگه می دارد,Positive
در این محدوده قیمت بهترین انتخاب,Positive
من از همین جا سفارش دادم داخل جعبه 2تا شارژر داره خودم روش ویندوز 10 ریختم بعد با همه درایوراش و نصب کردم 2تا نکته که واقعا آزارم میده اول اینکه دی وی دی رام خیلی ظریفه و خوب عمل نمیکنه دوم اینکه پد اعداد سمت راست و هرکاری کردم نتونستم راه بندازم اما واقعا نسبت به قیمتش میارزه سرعتش خوبه من روش اتوکد 2018 و فتوشاپ 2014 نصب کردم جواب داد اگه با یه قیمت کم میخواین یه چیز کار راه انداز بگیرین خوبه بازی نریختم ولی فکر نمیکنم جواب بده بدون لگ طراحی هم خیلی خوبه پورت ها هم کامله,Positive
کیبوردش حروف فارسی نداره باید بخرید بچسبونید بقیه چیزا با توجه به قیمت خوبه,Negative
همه برنامه و بازی های نیمه سنگین تا حدودی سنگین رو باز میکنه من خودم از دیجی کالا خریدم راضیم ازش,Positive
کلا چیز خوبیه برای کار های اداری برای کار های دیگه لپ تاپ های رو پیش نهاد میکنم,Positive
من این لپ تاپ رو برای کارهای دفتری خریدم برای کارهای خیلی سبک مناسب هست خیلی هنگ میکرد و مجبور شدم رم رو به 2 ارتقا بدم بعد از ارتقا رم مشکل هنگ کردنش رفع شد درحد تبلیغات در اینترنت و کار با افیس و پرینت گرفتن فاکتور و نرم افزارهای حسابداری ساده و دیدن فیلم و موسیقی جواب میده,Negative
بدنه و باطری ضعیف است,Negative
برای اینکه تون قطع و صل نشه و درایورش هی نپره کل مجموعه دایدر لپ تاپتون رو از سایت لنوو دانلود کنید از پکیج گردو استفاده نکنید,Negative
درکل عالیه من که راضیم,Positive
کیفیت ساخت عالی به همراه پردازش بالا و طراحی بسیار زیبا در کنار صدایی با کیفیت از جمله نقاط قوت این محصول می باشد,Positive
باتریش 1 ساعت نیم بیشتر نمیره حتی موقع فیلمم یه ساعت و نیم بعضی وقت ها تاچ پدش کار نمیکنه خاموش روشن میکنم وقتی تازه روشن میکنی هنگه جدیدا به تلویزون وصل میکنم صدا نداره کیبورد فارسیم نداررره در کل زیاد ازش راضی نیستم,Negative
